Filename,BitDepth,Bandwidth,lowSNR,Saturation,Hum,Clicks,Silence,FalseStereo,OutofPhase,NoiseBursts
23756062.wav,False,False,True,False,False,False,False,False,False,False
0dcf1534.wav,False,True,True,False,False,False,False,False,False,False
40d0726d.wav,False,False,False,False,False,False,False,False,False,False
0a4ff0fb.wav,False,True,False,False,False,False,False,False,False,True
27d43eba.wav,False,False,True,False,False,False,False,False,False,False
0e7f5c7e.wav,False,False,False,False,False,False,True,False,False,False
3177529f.wav,False,False,False,False,False,False,False,False,False,False
12600be5.wav,False,False,False,False,False,False,False,False,False,True
0b4819f1.wav,False,True,False,False,False,True,False,False,False,False
41f86bc4.wav,False,False,False,False,False,False,True,False,False,False
0dda644b.wav,False,True,False,False,False,True,False,False,False,False
2f785877.wav,False,True,False,True,False,False,True,False,False,False
2f84c8e9.wav,False,False,True,False,False,False,False,False,False,True
0c32d940.wav,False,True,False,True,False,False,False,False,False,False
020b1fdf.wav,False,False,False,False,False,False,False,False,False,True
21b601cd.wav,False,True,False,False,True,False,False,False,False,False
1fc8f9a5.wav,False,False,False,False,False,False,False,False,False,False
1db41feb.wav,False,False,False,True,False,False,False,False,False,False
01d2c640.wav,False,False,True,False,False,False,False,False,False,False
33fbfca7.wav,False,True,True,False,False,True,False,False,False,False
0e3e2590.wav,False,False,False,False,False,False,False,False,False,False
22522048.wav,False,False,True,False,False,False,False,False,False,False
1ac6f6f3.wav,False,False,False,False,False,False,False,False,False,False
322c634e.wav,False,False,False,False,False,False,False,False,False,False
37790f99.wav,False,False,True,False,False,False,False,False,False,False
02d01f40.wav,False,False,False,False,False,True,False,False,False,False
04f48f10.wav,False,False,False,False,False,False,False,False,False,False
406306b6.wav,False,False,False,False,False,False,True,False,False,False
3012731a.wav,False,False,False,True,False,True,False,False,False,False
1cd55ad6.wav,False,False,False,True,False,False,False,False,False,False
3ca6b1a3.wav,False,False,False,False,False,False,False,False,False,False
08d5d316.wav,False,False,True,False,False,False,False,False,False,False
07fa6e7e.wav,False,False,False,False,False,False,True,False,False,False
283bc0ea.wav,False,False,False,False,False,False,False,False,False,True
14fd704c.wav,False,False,False,True,False,False,False,False,False,True
1d1863a4.wav,False,True,False,False,False,False,False,False,False,False
11071bad.wav,False,True,False,False,False,False,False,False,False,False
08278440.wav,False,False,False,False,False,False,True,False,False,False
34510c7a.wav,False,False,False,False,False,False,False,False,False,False
12fe33b6.wav,False,False,False,False,False,True,False,False,False,True
35dbfd81.wav,False,False,False,False,False,False,False,False,False,False
271ade69.wav,False,False,False,False,False,False,True,False,False,False
08b2d04c.wav,False,False,False,False,False,False,False,False,False,False
354d467a.wav,False,False,False,False,False,False,True,False,False,False
20d2ad1c.wav,False,False,False,False,False,False,True,False,False,False
1a110901.wav,False,False,True,False,False,False,False,False,False,False
3a8b9afe.wav,False,True,False,False,False,False,False,False,False,False
0de4fc92.wav,False,False,False,False,False,False,True,False,False,False
2d0863b7.wav,False,False,False,False,False,False,False,False,False,False
2ad174b4.wav,False,False,False,False,False,False,False,False,False,False
19dcb315.wav,False,False,False,False,False,False,False,False,False,False
006f9dca.wav,False,False,False,False,False,False,True,False,False,False
16e17bed.wav,False,False,False,False,False,False,False,False,False,False
1e7b59a7.wav,False,False,False,False,False,False,True,False,False,False
1d6f2b16.wav,False,False,False,False,False,False,False,False,False,False
38368c9b.wav,False,False,False,False,False,False,False,False,False,True
3e4755ba.wav,False,True,False,False,False,False,True,False,False,False
02213278.wav,False,False,False,False,False,True,True,False,False,False
3d1d3f2b.wav,False,True,False,False,False,False,False,False,False,False
3626ac5a.wav,False,False,True,False,False,False,False,False,False,False
1172c5fb.wav,False,False,False,False,False,False,False,False,False,False
3134c1f5.wav,False,False,False,False,False,True,False,False,False,False
2aa1e0b8.wav,False,False,False,False,False,False,False,False,False,False
351a8abe.wav,False,False,False,True,False,False,False,False,False,False
30960f70.wav,False,False,False,False,False,False,False,False,False,False
078464b8.wav,False,False,True,False,False,False,False,False,False,False
31cfaf7c.wav,False,False,False,False,False,False,False,False,False,False
1c3bd325.wav,False,False,False,False,False,True,True,False,False,False
25c32640.wav,False,False,False,False,False,False,True,False,False,False
04f004fe.wav,False,False,False,False,False,False,False,False,False,False
3c35237b.wav,False,False,False,False,False,False,False,False,False,False
39723c0e.wav,False,False,False,False,False,False,False,False,False,False
068b717f.wav,False,False,False,False,False,True,False,False,False,False
327ff97c.wav,False,False,False,False,False,False,False,False,False,False
16c7da35.wav,False,True,True,False,False,False,False,False,False,False
0f50ef2b.wav,False,False,False,False,False,False,True,False,False,False
3aa5b432.wav,False,False,False,False,False,False,False,False,False,False
3b252939.wav,False,False,False,False,False,False,False,False,False,False
22b6b9aa.wav,False,False,False,False,False,False,False,False,False,False
22c9b301.wav,False,False,False,False,False,False,False,False,False,False
34d0b2ca.wav,False,False,False,False,False,False,False,False,False,False
0a64010f.wav,False,False,False,True,False,False,False,False,False,False
04e8bf2a.wav,False,False,False,False,False,False,True,False,False,False
346fc59c.wav,False,False,False,False,False,True,False,False,False,True
36fe695f.wav,False,False,False,False,False,False,False,False,False,False
0c151ad3.wav,False,False,False,False,False,False,False,False,False,False
22b07889.wav,False,False,False,False,False,False,False,False,False,False
10e6a6ac.wav,False,False,False,False,False,False,False,False,False,True
24f04ba5.wav,False,False,False,True,False,False,False,False,False,False
060d2d47.wav,False,False,False,False,False,True,False,False,False,False
2d4a0250.wav,False,False,False,True,False,False,False,False,False,False
406ade5e.wav,False,False,True,False,False,False,False,False,False,False
261cdf15.wav,False,False,True,False,False,False,False,False,False,False
04008bb5.wav,False,False,False,False,False,False,False,False,False,False
348aaf17.wav,False,True,False,False,False,False,True,False,False,False
0824bbdb.wav,False,False,False,True,False,False,True,False,False,False
19754d94.wav,False,False,False,False,False,False,False,False,False,False
31fe4058.wav,False,False,False,False,False,False,False,False,False,False
2e8b4709.wav,False,True,False,False,False,False,False,False,False,False
060b802f.wav,False,False,False,False,False,False,True,False,False,False
084e5784.wav,False,False,False,False,False,False,False,False,False,False
279d4550.wav,False,False,True,False,False,False,False,False,False,True
1eda3d26.wav,False,False,False,True,False,False,False,False,False,False
183fb536.wav,False,True,False,False,False,False,True,False,False,False
2eb51f57.wav,False,False,False,False,False,False,True,False,False,False
1142def0.wav,False,False,False,False,False,True,False,False,False,False
35d5aca3.wav,False,True,False,False,False,False,False,False,False,False
2c924848.wav,False,False,False,False,False,False,False,False,False,False
329d5f81.wav,False,False,False,False,False,True,False,False,False,False
2ee3ef28.wav,False,False,False,True,False,False,False,False,False,False
42542036.wav,False,False,False,True,False,False,False,False,False,False
0040ccc9.wav,False,True,False,True,False,False,False,False,False,False
16f7ac14.wav,False,False,False,False,False,True,False,False,False,False
39467410.wav,False,False,False,False,False,False,False,False,False,False
218b15dc.wav,False,True,False,False,False,False,False,False,False,False
3347121c.wav,False,False,True,False,False,False,False,False,False,False
395df625.wav,False,False,False,False,False,False,True,False,False,False
3939b821.wav,False,False,False,False,False,True,False,False,False,False
1a1edda6.wav,False,False,False,False,False,False,True,False,False,False
146c73a3.wav,False,False,False,False,False,False,True,False,False,False
304d8a8e.wav,False,False,False,False,False,False,True,False,False,False
1a0d1b78.wav,False,False,False,False,False,False,False,False,False,False
02596541.wav,False,True,False,False,False,False,True,False,False,False
400ff09d.wav,False,False,False,False,False,False,True,False,False,False
27c8eacc.wav,False,False,False,False,False,False,False,False,False,False
0b73077e.wav,False,False,False,True,False,False,False,False,False,False
3ed6c2b5.wav,False,True,False,True,False,False,False,False,False,False
1f58cc84.wav,False,False,False,False,False,False,False,False,False,False
235f959c.wav,False,True,False,False,False,False,False,False,False,False
13cfa025.wav,False,False,True,False,False,False,False,False,False,False
1bcfdfb5.wav,False,True,False,False,False,False,True,False,False,False
1f63c45e.wav,False,True,False,False,False,False,True,False,False,True
000ccb97.wav,False,True,False,False,False,False,True,False,False,True
0fed6565.wav,False,False,False,False,False,False,False,False,False,False
2eec6eda.wav,False,False,False,False,False,False,False,False,False,False
3f29038e.wav,False,True,False,False,False,False,False,False,False,False
12d8c07f.wav,False,False,True,False,False,False,False,False,False,False
40449ca7.wav,False,True,False,False,False,False,False,False,False,False
38f6aa5e.wav,False,True,False,False,False,False,False,False,False,False
15868ee8.wav,False,True,False,False,False,False,False,False,False,False
12ee0010.wav,False,False,False,False,False,False,False,False,False,False
0d540ee1.wav,False,True,False,False,False,True,False,False,False,False
1960e51e.wav,False,False,False,False,False,True,True,False,False,False
092d8e54.wav,False,False,False,False,False,True,True,False,False,False
32aaacf1.wav,False,False,True,False,False,False,True,False,False,False
29365227.wav,False,False,False,False,False,False,False,False,False,False
2a79d0a8.wav,False,True,False,False,False,False,True,False,False,False
23a07927.wav,False,False,True,False,False,False,False,False,False,False
3dedbba9.wav,False,True,False,False,False,False,True,False,False,False
0453bb71.wav,False,False,False,False,False,False,False,False,False,False
1f27827e.wav,False,False,False,False,False,False,False,False,False,False
36c459de.wav,False,False,False,False,False,False,False,False,False,False
356adc0d.wav,False,False,False,False,False,True,False,False,False,False
3d07c63a.wav,False,False,False,False,False,False,False,False,False,True
1f85a5c7.wav,False,False,False,False,False,False,False,False,False,True
14096fd8.wav,False,False,False,False,False,False,False,False,False,False
19c7c900.wav,False,True,False,False,False,False,False,False,False,False
20801c98.wav,False,False,False,True,False,False,False,False,False,False
2f5cbf20.wav,False,False,False,False,False,False,True,False,False,False
01567a3d.wav,False,False,False,False,False,False,True,False,False,False
41f16193.wav,False,False,False,False,False,False,False,False,False,False
004f3bbc.wav,False,True,False,False,False,False,True,False,False,False
32663622.wav,False,False,False,False,False,False,True,False,False,False
08087580.wav,False,False,True,False,False,False,False,False,False,False
22f22fc9.wav,False,False,False,False,False,False,False,False,False,False
0cb4cde3.wav,False,True,False,False,False,True,False,False,False,False
0d673a8c.wav,False,True,False,False,False,False,True,False,False,False
1c0fbe4b.wav,False,False,False,True,False,False,False,False,False,False
34035cf8.wav,False,False,False,False,False,False,False,False,False,False
3500ed9d.wav,False,False,False,True,False,False,True,False,False,False
2d4961a8.wav,False,False,False,False,False,True,False,False,False,False
27a4f4a8.wav,False,True,False,False,False,False,False,False,False,False
34c53320.wav,False,False,False,False,False,False,False,False,False,False
2d09c7ca.wav,False,False,False,False,False,False,False,False,False,False
050eb97f.wav,False,False,False,False,False,False,False,False,False,False
2bb1503c.wav,False,True,False,False,False,False,False,False,False,True
077f270d.wav,False,False,False,False,False,False,False,False,False,False
2d209c25.wav,False,False,False,False,False,True,True,False,False,False
01d69423.wav,False,False,False,False,False,True,True,False,False,False
0ee80cb7.wav,False,False,False,False,False,False,False,False,False,False
13e3453c.wav,False,True,False,False,False,False,False,False,False,False
1226b0e0.wav,False,True,False,False,False,True,False,False,False,True
3a5e6dde.wav,False,False,False,True,False,False,False,False,False,False
3f7043d9.wav,False,False,True,False,False,False,False,False,False,False
1de84153.wav,False,False,True,False,False,False,False,False,False,False
069b2f91.wav,False,False,False,False,False,False,False,False,False,False
385e8b0f.wav,False,False,False,False,False,True,False,False,False,False
2ee9f139.wav,False,False,False,True,False,False,False,False,False,False
0046b732.wav,False,False,True,False,False,False,True,False,False,False
2c2d400b.wav,False,False,False,False,False,False,False,False,False,False
0a56e261.wav,False,False,False,False,False,False,False,False,False,False
27df10d1.wav,False,False,False,False,False,False,False,False,False,False
236e7ce1.wav,False,False,True,False,False,False,False,False,False,False
001ed5f1.wav,False,False,False,False,False,False,False,False,False,False
028d26f7.wav,False,False,False,False,False,False,True,False,False,False
12bcd3ec.wav,False,False,False,False,False,True,False,False,False,False
2655ac2c.wav,False,False,False,False,False,False,False,False,False,False
312c730c.wav,False,False,True,False,False,False,False,False,False,False
0d3dc96c.wav,False,False,False,False,False,False,False,False,False,False
10f58e51.wav,False,True,False,False,False,False,False,False,False,False
2dd2a6bf.wav,False,False,True,False,False,False,False,False,False,False
2d666c1d.wav,False,False,False,True,False,False,False,False,False,False
2263763d.wav,False,True,True,True,False,True,False,False,False,False
32bf8f9d.wav,False,False,False,False,False,False,True,False,False,False
3fd4d55a.wav,False,True,False,True,False,True,True,False,False,False
3c525c1f.wav,False,False,True,False,False,True,False,False,False,False
31bf8f6c.wav,False,True,False,False,False,False,False,False,False,False
1859b7f7.wav,False,False,False,False,False,True,False,False,False,False
03090fb0.wav,False,False,False,False,False,False,False,False,False,False
3f19e53c.wav,False,True,True,True,False,False,False,False,False,False
3f0f92ff.wav,False,False,False,False,False,True,True,False,False,False
28a9213d.wav,False,False,False,False,False,True,False,False,False,False
00eae94d.wav,False,False,True,False,False,False,True,False,False,False
1cf8379b.wav,False,False,True,False,False,False,True,False,False,True
1606f119.wav,False,False,False,False,False,False,False,False,False,False
08458ab2.wav,False,False,False,False,False,False,False,False,False,False
37c95c1c.wav,False,True,False,True,False,False,False,False,False,False
37a1946c.wav,False,False,False,False,False,False,True,False,False,False
15e7bb78.wav,False,False,False,False,False,False,False,False,False,False
32f26b94.wav,False,True,False,False,False,False,False,False,False,False
2d88fa59.wav,False,True,False,False,False,False,False,False,False,False
3f80cc56.wav,False,False,False,False,False,False,False,False,False,False
0997968e.wav,False,False,False,False,False,False,False,False,False,False
05d775e9.wav,False,False,False,False,False,False,False,False,False,False
